Exercício: 2022
Período: 6o. bimestre
Escopo: Capitais
Anexo 03 - Demonstrativo da Receita Corrente Líquida
Tabela: Receita Corrente Líquida
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-8>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";12918295,03
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-8>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";85914700,06
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-8>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";35265363,69
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-8>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";203498,29
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-8>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";569602,69
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-8>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";49876235,39
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-8>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";687442135,7
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";687442135,7
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";687442135,7
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";826827288,82
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";196604296,9
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";42876966,86
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";97427177,17
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";14156806,24
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";39841108,14
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";2302238,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";46422172,46
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";21661447,55
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";15237004,34
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";6424443,21
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";8095078,83
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";541889080,52
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";127438045,62
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";100060917,01
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";43305466,94
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";13216,45
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";187386,95
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";127006949,55
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";143877098,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";12155212,56
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";83718996,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";28924090,91
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";167614,79
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";426283,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";54201006,5
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";743108292,82
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";3418,47
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";743104874,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-7>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";743104874,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";772997067,48
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";199498215,62
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";39718058,52
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";98014475,68
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";12703985,27
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";47233032,72
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";1828663,43
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";46234713,17
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";19506389,07
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";13730070,93
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";5776318,14
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";8987329,86
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";480995868,86
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";119242610,88
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";92701182,02
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";39990253,66
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";270980,23
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";264382,1
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";122157674,91
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";106368785,06
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";17774550,9
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";80323440,23
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";29280917,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";202653,52
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";345987,28
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";50493881,68
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";692673627,25
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";429645,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";692243981,72
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"(-) Transferências obrigatórias da União relativas às emendas de bancada  (art. 166, § 16, da CF)  (VI)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada";1886331,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-6>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";690357650,72
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";825700233,43
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";196372110,46
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";39808095,85
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";99509323,09
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";13562999,74
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";41244370,58
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";2247321,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";44201293,78
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";20500651,77
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";13546307,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";6954344,77
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";13485338,54
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";534500820,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";160493051,69
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";98751789,28
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";15789411,31
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";12753,39
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";272513,62
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";115103649,46
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";144077651,6
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";16640018,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";72491909,4
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";28548721,86
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";155013,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";369706,98
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";43418466,81
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";753208324,03
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";486370,14
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";752721953,89
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"(-) Transferências obrigatórias da União relativas às emendas de bancada  (art. 166, § 16, da CF)  (VI)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada";-33604,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-5>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";752755557,89
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";789647584,7
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";221608918,43
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";41078204,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";104104850,82
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";13453574,47
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";60390446,04
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";2581842,34
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";52393874,99
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";23125478,52
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";15794818,7
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";7330659,82
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";10755414,43
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";463589921,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";116606886,48
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";97528733,11
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";14197126,07
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";14759,81
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";217065,27
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";120520090,05
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";114505260,41
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";18173977,13
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";83344649,54
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";36863122,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";214062,81
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";554549,97
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";45712914,01
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";706302935,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";706302935,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-4>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";706302935,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-3>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";743498871,84
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-3>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";208560154,85
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-3>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";38585171,27
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-3>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";108410761,26
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-3>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";13160334,01
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-3>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";45140332,93
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-3>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";3263555,38
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-3>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";48649557,65
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-3>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";20408458,52
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2703391;"<MR-3>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";13779167,54
